method,board,nodes,solve_length,opt_solve,solve_time
BFS,.GBBCC.G.IJ.AA.IJKFDDDJKF.HEEKF.H...,980,62,40,0.07384252548217773
BFS,BBCCCLG.H..LG.HAALDDEEK...IJK...IJFF,664,56,40,0.04349350929260254
BFS,.BBBKMCC.IKMAA.IL.GDDJL.G.HJEEFFH...,16462,67,39,1.4983210563659668
BFS,BBCCKLDD..KLH.AA.MHEEE.MH.IJFFGGIJ..,8768,65,39,0.7833852767944336
BFS,.BBBKMCC.IKMAA.ILMGDDJL.G.HJEEFFH...,12331,68,39,0.936396598815918
BFS,HBBB.LHCCJ.LAAIJ.LDDIK.....KEE.FFGG.,7260,68,39,0.3007831573486328
BFS,IBBKCCIDDK.MAAJL.M..JLEE..JFF..GGHH.,5421,75,39,0.5116255283355713
BFS,G.BBKMGCCCKMAAHILNDDHILN...JEE...JFF,5313,73,39,0.25183868408203125
BFS,...KBBHI.KLMHIAALMHCCDDM..JEE.FFJGG.,5684,68,39,0.251131534576416
BFS,BBHCC.G.H.J.GAA.JKGDDDJK...IEEFF.I..,3140,55,39,0.1367044448852539
BFS,BBBJLMCC.JLMAA.K..HDDKEEH.IFFNGGI..N,2613,69,39,0.1112821102142334
BFS,BBBJ..HCCJ.LHAAK.LDDIK.M..IEEM.FFGG.,3026,66,39,0.1255025863647461
BFS,...HI.BBBHIKAA.HJKF.CCJLF.GDDLEEG...,2195,65,39,0.09261369705200195
BFS,HBBCCCH.JKDDAAJK...IJEEL.I...L.FFGGL,3545,69,39,0.15260624885559082
BFS,BBHCC.G.H.JKGAA.JKGDDDJK...IEEFF.I..,2275,56,39,0.09857559204101562
BFS,GBBBKMGCCCKMAAHILNDDHILN...JEE...JFF,3423,75,39,0.15471434593200684
BFS,BBF..JE.FCCJE.AAHK...GHKDDDGI....GI.,3183,64,39,0.1386399269104004
BFS,GBBK..GIJKCCHIJAALHDDD.LEE...MFFF..M,2984,66,39,0.13165664672851562
BFS,GBBB.LG.HIKLAAHIKM.CCJ.M...JDDEEFFF.,2310,60,39,0.09981513023376465
BFS,.GBBCC.G.IJ.AA.IJKFDDDJKF.H...F.HEE.,2874,59,39,0.11724996566772461
BFS,GBB.K.G.H.KLG.HAALCCCJ.L..IJDDEEIFF.,1613,61,39,0.06642532348632812
BFS,BBB..K..ICCKAAI..LH.IDDLHEEEJ.FFGGJ.,1975,53,39,0.08107614517211914
BFS,..KBBBCCKL..JAAL.MJDDEEMFFGG.MHHHII.,2470,59,39,0.10271525382995605
BFS,E.BBB.E..GIJAA.GIJCCCHIJ..FHDD..F...,2314,66,39,0.0892634391784668
BFS,..JBBBCCJKLMIAAKLMIDD..NEEFF.NGGHHHN,1312,50,39,0.05622720718383789
BFS,G.BBCCGDDD.JAAHI.J..HIEE.FFF.K.....K,1220,62,39,0.04593396186828613
BFS,BBICC.DDI.K.HAA.K.HEEEK.H..JFFGG.J..,1187,53,39,0.04665946960449219
BFS,.BBCC...IJ..AAIJ..DDIKEEHFFK.LHGGG.L,946,68,39,0.03345513343811035
BFS,BBG...F.GCC.F.AAI.DD.HI.EEEHJ....HJ.,1198,64,39,0.043825626373291016
BFS,.GBBCC.G.IJ.AA.IJKFDDDJKF.HEE.F.H...,1465,59,39,0.055599212646484375
BFS,BBCCCLDD.J.LAA.J.LHIEEFFHI..K.HGG.K.,1010,53,39,0.03812098503112793
BFS,GHBBCCGHDDK.GAAJKLEEEJKL..IFFL..I...,1421,58,39,0.05621457099914551
BFS,.BBBCC..JDDLAAJ.KLIEE.KMIFF..MGGHHHM,974,52,39,0.038024187088012695
BFS,..JBBBCCJKLMIAAKLMIDD..NEEFF.NGGGHHN,1206,50,39,0.053138017654418945
BFS,G.JBBBG.JK.LHAAK.LHCCDDLHIEE...IFF..,893,58,39,0.03336620330810547
BFS,BBJK..GIJKMNGIAAMNHCCL.NH..LDDHEEEFF,793,56,39,0.03098917007446289
BFS,GIBB.LGICC.LHAAK.MH.JK.MH.JDDDEEFFF.,422,56,39,0.015639305114746094
BFS,.HBBCC.H.JK.AA.JK.GDDDK.G.IEE.G.IFF.,930,60,39,0.03439044952392578
BFS,GIBB.LGICC.LHAAK.MH.JK.MH.JDDDEEEFF.,403,56,39,0.015011072158813477
BFS,..HBB.CCHIK.GAAIK.GDDEE.FFFJ.....J..,336,66,39,0.011960029602050781
BFS,GBBB.LG.HCCLAAHIKM.DDIKM...JEE.FFJ..,23470,64,38,1.4609401226043701
BFS,...JBBF.IJ.LF.IAALGCCCKMGHDDKM.HEEK.,14089,71,38,0.7003161907196045
BFS,GBBBKLG.CCKLAAHIKMDDHI.M...JEEFF.J..,15930,65,38,0.7711334228515625
BFS,BB.IJ.CCCIJ.AA.IK.G.DDKLG.HEELFFH...,8695,63,38,0.4078986644744873
BFS,BBBJKLGCCJKLG.AAKLDDI....HI....HEEFF,12684,73,38,0.6038215160369873
BFS,..JBBBG.JKCCGAAKLMHIDDLMHIEELNFF...N,12286,64,38,0.8879952430725098
BFS,G.IBBBG.IJCCGAAJ.L.H..KL.HDDKMEEFFKM,9780,53,38,0.48007988929748535
BFS,BBBCCL..IDDLAAI.KMHEEEKMH..JFFGG.J..,9191,68,38,0.4176633358001709
BFS,BB.I..FG.IKLFGAAKLFCCJ.L..HJDD..HEEE,3927,62,38,0.175673246383667
BFS,BB.IJ.CCCIJ.AA.IKLG.DDKLG.HEELFFH...,6420,64,38,0.30153894424438477
BFS,BBBIJ.CCCIJ.AA.IK.G.DDKLG.HEELFFH...,5989,64,38,0.2729604244232178
BFS,..IBBB..IJCC.AAJ...HDDKL.HEEKLFFGGKL,8980,73,38,0.4216115474700928
BFS,BBBIKMCC.IKMAA.JLNGDDJLNG.HEENFFH...,5457,64,38,0.2597525119781494
BFS,F.I.BBF.I.KLAAI.KL.HCCCLGH.JDDGEEJ..,7415,76,38,0.33800363540649414
BFS,BBBKCC..JKDDAAJK.MIEEFFMI.GGL.HH..L.,5502,67,38,0.23297953605651855
BFS,BBBIJ.CCCIJ.AA.IKLG.DDKLG.HEELFFH...,4437,65,38,0.4900228977203369
BFS,.BBBK.CC.IK.AA.IL.GDDJL.G.HJEEFFH...,4179,65,38,0.17357659339904785
BFS,...IBB..HICCAAHJKMDD.JKMGEEELNG.FFLN,4385,67,38,0.20182013511657715
BFS,...IBB..HICCAAHJKLDD.JKLGEEEKMG.FF.M,5694,66,38,0.2625460624694824
BFS,BBCCC.H..JDDHAAJ.K..IEEKFFI..K..IGGG,3880,69,38,0.15702486038208008
BFS,GBBI.JGCCI.JAAHI.K..HDDK..H....EE.FF,3465,70,38,0.13754677772521973
BFS,HBB.CCH.JDDDAAJ..L.IEEKL.IFFKMGGG.KM,4834,55,38,0.22361397743225098
BFS,...IBB..HICCAAHJKMDD.JKMGEEELNGFFFLN,2713,68,38,0.16997265815734863
BFS,...IBB..HICCAAHJKLDD.JKLGEEEKMGFFF.M,3693,68,38,0.1716005802154541
BFS,BBIJ..FHIJLMFHAALMGCCK.MG..KDDGEEE..,1677,55,38,0.07098770141601562
BFS,F..BBBF..H.JAA.H.JCCCI.J..GIDDEEG...,2761,62,38,0.10158824920654297
BFS,BB.J..H..JCCHAAJ.K..IDDKEEI..LFFIGGL,1639,67,38,0.06787729263305664
BFS,...IBB..HICCAAHJKMDD.JKMGEEELMGFFFL.,2737,67,38,0.11711788177490234
BFS,.BBBCC..IDDLAAI..LH.EEKMHFFJKMGGGJKM,2429,49,38,0.10678410530090332
BFS,BBBCCM..JDDMAAJK..IEEKFFIGGKLNHH..LN,1896,64,38,0.0769951343536377
BFS,F.HBBBF.HI..FAAI.J.G.I.J.GCC.KDDDEEK,699,51,38,0.02541804313659668
BFS,..JBBB..J.CCAAJ.KLHIDDKLHIEEEMFFGG.M,1132,51,38,0.04889416694641113
