method,board,nodes,solve_length,opt_solve,solve_time
A*_zero,F.I.BBF.I.KLAAI.KL.HCCCLGH.JDDGEEJ..,7392,75,38,0.8026199340820312
A*_zero,BBBKCC..JKDDAAJK.MIEEFFMI.GGL.HH..L.,5486,66,38,0.3943023681640625
A*_zero,BBBIJ.CCCIJ.AA.IKLG.DDKLG.HEELFFH...,4786,64,38,0.3914666175842285
A*_zero,.BBBK.CC.IK.AA.IL.GDDJL.G.HJEEFFH...,4255,64,38,0.5011651515960693
A*_zero,...IBB..HICCAAHJKMDD.JKMGEEELNG.FFLN,4527,66,38,0.3750755786895752
A*_zero,...IBB..HICCAAHJKLDD.JKLGEEEKMG.FF.M,5678,65,38,0.463836669921875
A*_zero,BBCCC.H..JDDHAAJ.K..IEEKFFI..K..IGGG,3889,68,38,0.2673494815826416
A*_zero,GBBI.JGCCI.JAAHI.K..HDDK..H....EE.FF,3443,69,38,0.4430854320526123
A*_zero,HBB.CCH.JDDDAAJ..L.IEEKL.IFFKMGGG.KM,4850,54,38,0.40378832817077637
A*_zero,...IBB..HICCAAHJKMDD.JKMGEEELNGFFFLN,2820,67,38,0.21451282501220703
A*_zero,...IBB..HICCAAHJKLDD.JKLGEEEKMGFFF.M,3684,67,38,0.2826969623565674
A*_zero,BBIJ..FHIJLMFHAALMGCCK.MG..KDDGEEE..,1775,54,38,0.12306857109069824
A*_zero,F..BBBF..H.JAA.H.JCCCI.J..GIDDEEG...,2777,61,38,0.37165212631225586
A*_zero,BB.J..H..JCCHAAJ.K..IDDKEEI..LFFIGGL,1566,66,38,0.1062154769897461
A*_zero,...IBB..HICCAAHJKMDD.JKMGEEELMGFFFL.,2752,66,38,0.19910311698913574
A*_zero,.BBBCC..IDDLAAI..LH.EEKMHFFJKMGGGJKM,2407,48,38,0.18465781211853027
A*_zero,BBBCCM..JDDMAAJK..IEEKFFIGGKLNHH..LN,1898,63,38,0.12396502494812012
A*_zero,F.HBBBF.HI..FAAI.J.G.I.J.GCC.KDDDEEK,691,50,38,0.04008364677429199
A*_zero,..JBBB..J.CCAAJ.KLHIDDKLHIEEEMFFGG.M,1073,50,38,0.07488632202148438
A*_zero,GHBBCCGHDDK.GAAJKLEEEJKL..IFF...I...,2193,54,38,0.15338802337646484
A*_zero,GBBB.KGCCI.KAAHI.K..HJDD..HJ...EEFF.,1783,64,38,0.11026334762573242
A*_zero,BBH...F.HCCCFAAI.JDD.I.JG..I.KGEEE.K,1231,53,38,0.08444333076477051
A*_zero,F.BBB.F..HJ.AA.HJ.CCCIJ...GIDDEEG...,1890,61,38,0.11114072799682617
