method,board,nodes,solve_length,opt_solve,solve_time
A*_zero,..GBBB..G..KAAHIJKCCHIJLFDD..LFEEE.L,1422,58,43,0.09062600135803223
A*_zero,BBCCCMDDK..MI.KAAMI..LEEJ..LFFJGGHHH,1071,65,43,0.06302857398986816
A*_zero,..HBBK..HI.KAAHI.KGCCC..GDDJ..EE.JFF,1048,75,43,0.06070351600646973
A*_zero,BBICC.DDI.K.HAA.K.HEEEK.H..J..FF.JGG,876,56,43,0.05361771583557129
A*_zero,BBHCCC..H..JAAH..JGDDEEJGFFI.....I..,342,68,43,0.016696929931640625
A*_zero,BBH..LG.HCCLG.AAJ.DD.IJ.EEEIK.FF.IK.,14312,71,42,1.7998359203338623
A*_zero,H.BBCCH.DD.KAAI..K..IEELFFIJ.LGGGJ..,7980,77,42,0.6401607990264893
A*_zero,FBB.K.FGH.KLFGHAALCCCJ.L..IJDDEEI...,5001,74,42,0.6009218692779541
A*_zero,..HBBB..H...AAIJKLCCIJKLFGDD.LFGEEE.,7375,71,42,0.5808537006378174
A*_zero,BBB..K..H..K..HAAKCCIJ..FGIJDDFGEEE.,4825,73,42,0.5386948585510254
A*_zero,G.BB..GCCC.KAAHI.KDDHI.K...JEE.FFJ..,6101,75,42,0.4307715892791748
A*_zero,GBBB.LG.HCCLAAHIKM.DDIKM...JEEFFFJ..,6073,75,42,0.4820079803466797
A*_zero,F.....FBBB.KAAGHJKCCGHJK...IDD.EEI..,4791,76,42,0.5448329448699951
A*_zero,H.BBB.HCCJL.AAIJL.DDIKL....KEE.FFGG.,5057,72,42,0.3618755340576172
A*_zero,F.BBB.F..HJKAA.HJKCCCIJK..GIDDEEG...,5032,68,42,0.36455559730529785
A*_zero,F.....FBBBJ.AAGHJKCCGHJK...IDD.EEI..,4533,78,42,0.32174015045166016
A*_zero,G.BB..GCCCK.AAHIK.DDHIK....JEE.FFJ..,4209,77,42,0.48282313346862793
A*_zero,H.BBCCHDDD.KAAIJ.K..IJEE.FFF.L.GGG.L,2730,67,42,0.19865942001342773
